"78","83","78","4","2683.543213","14.285714","50","19.761904","19.761904","19.761904","724","cluster4"
"39","63","39","4","686.214233","14.285714","50","19.761904","19.761904","19.761904","727","cluster4"
"49","79","83","4","1833.946533","14.285714","50","19.761904","19.761904","19.761904","681","cluster4"
"50","50","50","1","1082.531738","14.285714","38.888889","11.428572","11.428572","11.428572","467","cluster1"
"56","71","54","4","1446.734253","14.285714","50","19.761904","19.761904","19.761904","738","cluster4"
"7","7","7","1","21.217623","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"83","82","48","4","1842.19873","14.285714","50","19.761904","19.761904","19.761904","790","cluster4"
"82","80","18","3","720","14.285714","38.888889","14.761904","14.761904","14.761904","655","cluster3"
"30","30","5","2","1902.318604","14.285714","50","16.428571","16.428571","16.428571","757","cluster2"
"55","55","55","1","1309.863403","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"10","35","92","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"57","57","57","1","1406.858276","14.285714","38.888889","11.428572","11.428572","11.428572","468","cluster1"
"80","92","26","4","980.403503","14.285714","50","19.761904","19.761904","19.761904","755","cluster4"
"31","25","9","5","71.777435","14.285714","50","19.761904","19.761904","19.761904","755","cluster5"
"35","58","58","2","6593.553223","14.285714","50","16.428571","16.428571","16.428571","757","cluster2"
"0","9","3","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"85","13","84","3","546","14.285714","38.888889","14.761904","14.761904","14.761904","655","cluster3"
"10","10","96","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","148","cluster0"
"54","10","51","5","219.595078","14.285714","50","19.761904","19.761904","19.761904","762","cluster5"
"83","83","2","2","13943.74707","14.285714","50","16.428571","16.428571","16.428571","750","cluster2"
"73","48","55","3","1320","14.285714","38.888889","14.761904","14.761904","14.761904","662","cluster3"
"98","74","39","5","1226.299316","14.285714","50","19.761904","19.761904","19.761904","765","cluster5"
"98","98","98","1","4158.653809","14.285714","38.888889","11.428572","11.428572","11.428572","467","cluster1"
"42","38","43","4","692.694763","14.285714","50","19.761904","19.761904","19.761904","735","cluster4"
"94","14","48","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","152","cluster0"
